"","external_gene_name","hsapiens_homolog_associated_gene_name","hsapiens_homolog_chromosome","hsapiens_homolog_orthology_type","hsapiens_homolog_perc_id"
"9679","Dst","DST","6","ortholog_one2one",81.1585
"9680","Gprasp2","GPRASP2","X","ortholog_one2one",75.0605
"9681","Cdkn1a","CDKN1A","6","ortholog_one2one",79.2453
"9682","Nae1","NAE1","16","ortholog_one2one",97.0037
"9683","Tmem212","TMEM212","3","ortholog_one2one",77.0053
"9684","Rab44","RAB44","6","ortholog_one2one",62.4872
"9685","Ssr3","SSR3","3","ortholog_one2one",98.9189
"9686","Dnajc5","DNAJC5","20","ortholog_one2one",99.4949
"9687","Arhgap31","ARHGAP31","3","ortholog_one2one",78.386
"9688","Clca1","CLCA1","1","ortholog_one2one",75.575
"9689","Tnpo3","TNPO3","7","ortholog_one2one",98.7083
"9690","Cpne5","CPNE5","6","ortholog_one2one",97.9764
"9691","Gm22279","RNU6-748P","8","ortholog_one2one",78.4946
"9692","B4galt4","B4GALT4","3","ortholog_one2one",83.4302
"9693","Tiparp","TIPARP","3","ortholog_one2one",92.6941
"9694","Rab3d","RAB3D","19","ortholog_one2one",94.5205
"9695","Lekr1","LEKR1","3","ortholog_one2one",75.6522
"9696","Tmem205","TMEM205","19","ortholog_one2one",79.3651
"9697","Cldn23","CLDN23","8","ortholog_one2one",78.0405
"9698","Psmc2","PSMC2","7","ortholog_one2one",90.9474
"9699","Clca2","CLCA2","1","ortholog_one2one",72.0807
"9700","Ppil1","PPIL1","6","ortholog_one2one",98.1928
"9701","Upk1b","UPK1B","3","ortholog_one2one",90.7692
"9702","Dnajc13","DNAJC13","3","ortholog_one2one",96.4413
"9703","Car7","CA7","16","ortholog_one2one",93.5606
"9704","Ermap","ERMAP","1","ortholog_one2one",59.1216
"9705","Frmd5","FRMD5","15","ortholog_one2one",98.4211
"9706","BC004004","C6orf89","6","ortholog_one2one",74.9354
"9707","Pdp2","PDP2","16","ortholog_one2one",84.3985
"9708","Lonrf1","LONRF1","8","ortholog_one2one",80.7646
"9709","Ssh1","SSH1","12","ortholog_one2one",83.2054
"9710","Tspan33","TSPAN33","7","ortholog_one2one",96.8198
"9711","Ccnl1","CCNL1","3","ortholog_one2one",95.8647
"9712","Zc4h2","ZC4H2","X","ortholog_one2one",100
"9713","Gm25107","SNORA35B","X","ortholog_one2one",93.0233
"9714","Gm26150","RNU1-49P","4","ortholog_one2one",62.2517
"9715","Aebp2","AEBP2","12","ortholog_one2one",92.6587
"9716","Cdh16","CDH16","16","ortholog_one2one",77.4699
"9717","L1td1","L1TD1","1","ortholog_one2one",45.1651
"9718","Rnf128","RNF128","X","ortholog_one2one",95.3271
"9719","Slc17a7","SLC17A7","19","ortholog_one2one",94.359
"9720","Ccdc159","CCDC159","19","ortholog_one2one",53.528
"9721","Svbp","SVBP","1","ortholog_one2one",60.7843
"9722","Fam122b","PABIR2","X","ortholog_one2one",83.2031
"9723","Kank4","KANK4","1","ortholog_one2one",73.0315
"9724","Veph1","VEPH1","3","ortholog_one2one",85.4742
"9725","Gfy","GFY","19","ortholog_one2one",52.381
"9726","Rhbdl3","RHBDL3","17","ortholog_one2one",95.5446
"9727","Naa35","NAA35","9","ortholog_one2one",97.3793
"9728","AU022252","C1orf50","1","ortholog_one2one",84.4221
"9729","Rassf10","RASSF10","11","ortholog_one2one",86.4173
"9730","Pth2","PTH2","19","ortholog_one2one",69.0266
"9731","Fam98c","FAM98C","19","ortholog_one2one",73.5465
"9732","5730455P16Rik","C17orf75","17","ortholog_one2one",89.8219
"9733","Hp1bp3","HP1BP3","1","ortholog_one2one",90.2527
"9734","Fam122c","PABIR3","X","ortholog_one2one",33.8889
"9735","Bod1l","BOD1L1","4","ortholog_one2one",68.7995
"9736","Sidt2","SIDT2","11","ortholog_one2one",93.0832
"9737","Mospd1","MOSPD1","X","ortholog_one2one",96.2617
"9738","Rrad","RRAD","16","ortholog_one2one",91.8567
"9739","Aspscr1","ASPSCR1","17","ortholog_one2one",79.0909
"9740","Dlc1","DLC1","8","ortholog_one2one",83.7978
"9741","Ola1","OLA1","2","ortholog_one2one",99.4949
"9742","Smo","SMO","7","ortholog_one2one",92.4338
"9743","Spred3","SPRED3","19","ortholog_one2one",94.8529
"9744","Rp2","RP2","X","ortholog_one2one",88.4726
"9745","Dkkl1","DKKL1","19","ortholog_one2one",63.0435
"9746","Ptx3","PTX3","3","ortholog_one2one",81.8898
"9747","Pld1","PLD1","3","ortholog_one2one",91.1546
"9748","Dao","DAO","12","ortholog_one2one",80.8696
"9749","Ggn","GGN","19","ortholog_one2one",66.4316
"9750","Golm1","GOLM1","9","ortholog_one2one",64.8855
"9751","Pak1","PAK1","11","ortholog_one2one",99.2647
"9752","Rgn","RGN","X","ortholog_one2one",88.6288
"9753","Pde3a","PDE3A","12","ortholog_one2one",82.8221
"9754","Gm23628","RNU2-50P","9","ortholog_one2one",50.8671
"9755","Pi16","PI16","6","ortholog_one2one",61.245
"9756","Slc26a5","SLC26A5","7","ortholog_one2one",95.0269
"9757","Rbm10","RBM10","X","ortholog_one2one",95.914
"9758","Cnbd2","CNBD2","20","ortholog_one2one",55.1263
"9759","Aak1","AAK1","2","ortholog_one2one",91.7623
"9760","Gdpd4","GDPD4","11","ortholog_one2one",53.481
"9761","1700014D04Rik","SPATA31E1","9","ortholog_one2one",19.8372
"9762","AI429214","C8orf48","8","ortholog_one2one",53.2423
"9763","Tial1","TIAL1","10","ortholog_one2one",94.898
"9764","Mtch1","MTCH1","6","ortholog_one2one",98.2005
"9765","Sgcz","SGCZ","8","ortholog_one2one",95.4984
"9766","Pip4k2a","PIP4K2A","10","ortholog_one2one",98.2716
"9767","Sp9","SP9","2","ortholog_one2one",99.5868
"9768","Acpp","ACP3","3","ortholog_one2one",74.5803
"9769","Svop","SVOP","12","ortholog_one2one",95.6204
"9770","Cir1","CIR1","2","ortholog_one2one",78.2222
"9771","Usp1","USP1","1","ortholog_one2one",88.5204
"9772","Ahcyl2","AHCYL2","7","ortholog_one2one",98.8581
"9773","Ugt2a3","UGT2A3","4","ortholog_one2one",66.4794
"9774","Rimbp2","RIMBP2","12","ortholog_one2one",81.7971
"9775","Sh2d5","SH2D5","1","ortholog_one2one",87.1795
"9776","Plppr2","PLPPR2","19","ortholog_one2one",96.6814
"9777","Sptan1","SPTAN1","9","ortholog_one2one",97.5981
"9778","Msr1","MSR1","8","ortholog_one2one",70.3057
"9779","Psmd8","PSMD8","19","ortholog_one2one",89.5184
"9780","Kif17","KIF17","1","ortholog_one2one",79.4798
"9781","Shox2","SHOX2","3","ortholog_one2one",94.8641
"9782","Uba1","UBA1","X","ortholog_one2one",95.5577
"9783","Rec8","REC8","14","ortholog_one2one",69.8816
"9784","Swsap1","SWSAP1","19","ortholog_one2one",60.0719
"9785","Epor","EPOR","19","ortholog_one2one",81.854
"9786","Ddost","DDOST","1","ortholog_one2one",94.5578
"9787","Pafah1b2","PAFAH1B2","11","ortholog_one2one",99.5633
"9788","Bag3","BAG3","10","ortholog_one2one",84.4021
"9789","Fgf20","FGF20","8","ortholog_one2one",95.2607
"9790","Gpx6","GPX6","6","ortholog_one2one",71.9457
"9791","Ipo4","IPO4","14","ortholog_one2one",81.7006
"9792","Prc1","PRC1","15","ortholog_one2one",83.871
"9793","Pink1","PINK1","1","ortholog_one2one",81.5517
"9794","Zscan12","ZSCAN12","6","ortholog_one2one",68.8623
"9795","Micu3","MICU3","8","ortholog_one2one",92.7342
"9796","Adam15","ADAM15","1","ortholog_one2one",79.9769
"9797","Fgd2","FGD2","6","ortholog_one2one",80.7634
"9798","Cda","CDA","1","ortholog_one2one",81.5069
"9799","Fam43b","FAM43B","1","ortholog_one2one",93.0303
"9800","Mul1","MUL1","1","ortholog_one2one",89.7727
"9801","Cpne4","CPNE4","3","ortholog_one2one",99.4614
"9802","Cdk16","CDK16","X","ortholog_one2one",97.5806
"9803","Pgbd1","PGBD1","6","ortholog_one2one",64.5783
"9804","Camk2n1","CAMK2N1","1","ortholog_one2one",97.4359
"9805","Vwa5b1","VWA5B1","1","ortholog_one2one",72.6749
"9806","Zscan26","ZSCAN26","6","ortholog_one2one",70.8155
"9807","Zdhhc2","ZDHHC2","8","ortholog_one2one",95.3552
"9808","Trim27","TRIM27","6","ortholog_one2one",98.8304
"9809","Rgl3","RGL3","19","ortholog_one2one",80.1128
"9810","P3h1","P3H1","1","ortholog_one2one",85.8289
"9811","Samd4","SAMD4A","14","ortholog_one2one",96.0619
"9812","Rnf8","RNF8","6","ortholog_one2one",70.9016
"9813","Usp11","USP11","X","ortholog_one2one",81.8675
"9814","Ugt2a1","UGT2A1","4","ortholog_one2one",80.4924
"9815","Mroh9","MROH9","1","ortholog_one2one",55.6678
"9816","Cmtr1","CMTR1","6","ortholog_one2one",88.5071
"9817","Usp30","USP30","12","ortholog_one2one",89.7486
"9818","Hhat","HHAT","1","ortholog_one2one",82.5651
"9819","Tnnt1","TNNT1","19","ortholog_one2one",95.4198
"9820","Jade3","JADE3","X","ortholog_one2one",82.017
"9821","Alkbh2","ALKBH2","12","ortholog_one2one",82.0084
"9822","Cnot7","CNOT7","8","ortholog_one2one",99.6491
"9823","Ugt2a2","UGT2A2","4","ortholog_one2one",84.8485
"9824","Mrpl3","MRPL3","3","ortholog_one2one",81.8966
"9825","Cpeb2","CPEB2","4","ortholog_one2one",90.8023
"9826","Brs3","BRS3","X","ortholog_one2one",85.213
"9827","Htatsf1","HTATSF1","X","ortholog_one2one",75.6935
"9828","Gm23792","U6","4","ortholog_one2one",52.6882
"9829","Agap1","AGAP1","2","ortholog_one2one",70.7386
"9830","Smarcc1","SMARCC1","3","ortholog_one2one",95.3804
"9831","Ccdc167","CCDC167","6","ortholog_one2one",73.0769
"9832","Lrrc45","LRRC45","17","ortholog_one2one",83.8806
"9833","Vgll1","VGLL1","X","ortholog_one2one",40.0651
"9834","Bmp10","BMP10","2","ortholog_one2one",85.9857
"9835","Strip2","STRIP2","7","ortholog_one2one",94.9052
"9836","C1qtnf7","C1QTNF7","4","ortholog_one2one",94.2568
"9837","Rac3","RAC3","17","ortholog_one2one",100
"9838","Cldn19","CLDN19","1","ortholog_one2one",95.5357
"9839","Mdga1","MDGA1","6","ortholog_one2one",96.2343
"9840","Prrx1","PRRX1","1","ortholog_one2one",99.5918
"9841","Stx2","STX2","12","ortholog_one2one",89.2734
"9842","Cd40lg","CD40LG","X","ortholog_one2one",77.6923
"9843","Gch1","GCH1","14","ortholog_one2one",89.2116
"9844","Odf2l","ODF2L","1","ortholog_one2one",74.4548
"9845","Parp10","PARP10","8","ortholog_one2one",67.2917
"9846","Rbmx","RBMX","X","ortholog_one2one",98.7212
"9847","Ybx1","YBX1","1","ortholog_one2one",99.0683
"9848","Dcxr","DCXR","17","ortholog_one2one",84.4262
"9849","Tm9sf1","TM9SF1","14","ortholog_one2one",97.5247
"9850","Vps37a","VPS37A","8","ortholog_one2one",90.6801
"9851","Ccdc115","CCDC115","2","ortholog_one2one",78.8889
"9852","Gbx2","GBX2","2","ortholog_one2one",98.2759
"9853","Sertad4","SERTAD4","1","ortholog_one2one",76.3926
"9854","Grina","GRINA","8","ortholog_one2one",94.2029
"9855","Rnf186","RNF186","1","ortholog_one2one",55.3571
"9856","Tfeb","TFEB","6","ortholog_one2one",83.3333
"9857","Tmco4","TMCO4","1","ortholog_one2one",82.2504
"9858","Sult1b1","SULT1B1","4","ortholog_one2one",71.5719
"9859","Gorab","GORAB","1","ortholog_one2one",75.2717
"9860","Kif3a","KIF3A","5","ortholog_one2one",97.5172
"9861","Spatc1","SPATC1","8","ortholog_one2one",66.4583
"9862","Mettl11b","NTMT2","1","ortholog_one2one",93.6396
"9863","Tssk4","TSSK4","14","ortholog_one2one",85.7988
"9864","Asb18","ASB18","2","ortholog_one2one",79.6574
"9865","Oplah","OPLAH","8","ortholog_one2one",92.0807
"9866","Ran","RAN","12","ortholog_one2one",100
"9867","Htr6","HTR6","1","ortholog_one2one",87.9545
"9868","Abi2","ABI2","2","ortholog_one2one",98.1519
"9869","Nbl1","NBL1","1","ortholog_one2one",94.382
"9870","Snord61","SNORD61","X","ortholog_one2one",84.507
"9871","Ces4a","CES4A","16","ortholog_one2one",70.8703
"9872","Gpr101","GPR101","X","ortholog_one2one",70.0587
"9873","Tead2","TEAD2","19","ortholog_one2one",93.7079
"9874","Arhgap25","ARHGAP25","2","ortholog_one2one",87.037
"9875","Mtmr7","MTMR7","8","ortholog_one2one",94.5455
"9876","Arhgef6","ARHGEF6","X","ortholog_one2one",91.5694
"9877","Nedd8","NEDD8","14","ortholog_one2one",98.7654
"9878","Ung","UNG","12","ortholog_one2one",86.6013
"9879","Myh10","MYH10","17","ortholog_one2one",97.2678
"9880","Gmpr2","GMPR2","14","ortholog_one2one",95.1149
"9881","Zfand3","ZFAND3","6","ortholog_one2one",95.5947
"9882","Dcst1","DCST1","1","ortholog_one2one",68.8525
"9883","Exosc4","EXOSC4","8","ortholog_one2one",95.9184
"9884","Tinf2","TINF2","14","ortholog_one2one",63.2458
"9885","Gpaa1","GPAA1","8","ortholog_one2one",91.3043
"9886","Mdfi","MDFI","6","ortholog_one2one",78.4553
"9887","Sult1e1","SULT1E1","4","ortholog_one2one",75.5932
"9888","Mdm4","MDM4","1","ortholog_one2one",84.0816
"9889","Dcst2","DCST2","1","ortholog_one2one",72.7532
"9890","Sik3","SIK3","11","ortholog_one2one",91.3075
"9891","Zbtb7b","ZBTB7B","1","ortholog_one2one",90.9926
"9892","Cbfb","CBFB","16","ortholog_one2one",98.9305
"9893","Scml2","SCML2","X","ortholog_one2one",36.3261
"9894","Reln","RELN","7","ortholog_one2one",95.117
"9895","Tnni3","TNNI3","19","ortholog_one2one",92.4171
"9896","Tgm1","TGM1","14","ortholog_one2one",90.9202
"9897","Slc6a11","SLC6A11","3","ortholog_one2one",93.9394
"9898","Btbd9","BTBD9","6","ortholog_one2one",95.7516
"9899","Rsrc1","RSRC1","3","ortholog_one2one",91.9162
"9900","Cyc1","CYC1","8","ortholog_one2one",90.4615
"9901","Inpp5f","INPP5F","10","ortholog_one2one",90.5477
"9902","Hrh1","HRH1","3","ortholog_one2one",77.6639
"9903","Nrf1","NRF1","7","ortholog_one2one",86.3296
"9904","Dock7","DOCK7","1","ortholog_one2one",98.216
"9905","Sharpin","SHARPIN","8","ortholog_one2one",73.9474
"9906","Gm24629","Y_RNA","14","ortholog_one2one",71.9101
"9907","Slc7a2","SLC7A2","8","ortholog_one2one",86.0534
"9908","Rabggta","RABGGTA","14","ortholog_one2one",90.4762
"9909","Maf1","MAF1","8","ortholog_one2one",93.7984
"9910","Apoa1","APOA1","11","ortholog_one2one",65.9091
"9911","Syt14","SYT14","1","ortholog_one2one",54.6539
"9912","Dnaaf3","DNAAF3","19","ortholog_one2one",67.0648
"9913","Cspg5","CSPG5","3","ortholog_one2one",73.9895
"9914","Rai2","RAI2","X","ortholog_one2one",89.603
"9915","Syt5","SYT5","19","ortholog_one2one",90.1554
"9916","Gm25049","RNU6-608P","1","ortholog_one2one",69.863
"9917","Mcmbp","MCMBP","10","ortholog_one2one",83.1818
"9918","Lenep","LENEP","1","ortholog_one2one",80.3279
"9919","Glo1","GLO1","6","ortholog_one2one",90.2174
"9920","Apoc3","APOC3","11","ortholog_one2one",43.7956
"9921","Cept1","CEPT1","1","ortholog_one2one",98.5577
"9922","Imp4","IMP4","2","ortholog_one2one",97.9381
"9923","Il13ra1","IL13RA1","X","ortholog_one2one",75.2358
"9924","Pdgfrl","PDGFRL","8","ortholog_one2one",89.3333
"9925","Cc2d2a","CC2D2A","4","ortholog_one2one",84.6295
"9926","Hgh1","HGH1","8","ortholog_one2one",77.3537
"9927","Apoa4","APOA4","11","ortholog_one2one",59.7468
"9928","Nek11","NEK11","3","ortholog_one2one",74.3631
"9929","Nlrp5","NLRP5","19","ortholog_one2one",50.225
"9930","Fam83a","FAM83A","8","ortholog_one2one",81.8807
"9931","Dhrs1","DHRS1","14","ortholog_one2one",82.7476
"9932","9130401M01Rik","C8orf76","8","ortholog_one2one",69.086
"9933","Mlf1","MLF1","3","ortholog_one2one",80.4965
"9934","Rfng","RFNG","17","ortholog_one2one",79.2169
"9935","Lonrf3","LONRF3","X","ortholog_one2one",81.0093
"9936","Zhx1","ZHX1","8","ortholog_one2one",91.2944
"9937","Iqca","IQCA1","2","ortholog_one2one",73.5123
"9938","Dnah8","DNAH8","6","ortholog_one2one",91.4394
"9939","Nop9","NOP9","14","ortholog_one2one",81.761
"9940","Elp6","ELP6","3","ortholog_one2one",80.0752
"9941","Il4","IL4","5","ortholog_one2one",42.8571
"9942","Flad1","FLAD1","1","ortholog_one2one",84.556
"9943","Gm22364","RNU6-1004P","12","ortholog_one2one",72.449
"9944","Gm14569","KIAA1210","X","ortholog_one2one",18.876
"9945","Fmr1","FMR1","X","ortholog_one2one",96.1965
"9946","Zfp207","ZNF207","17","ortholog_one2one",98.7879
"9947","B3gnt9","B3GNT9","16","ortholog_one2one",82.2055
"9948","Tradd","TRADD","16","ortholog_one2one",76.7742
"9949","Ackr3","ACKR3","2","ortholog_one2one",92.8177
"9950","Apoa5","APOA5","11","ortholog_one2one",72.5543
"9951","Cideb","CIDEB","14","ortholog_one2one",85.3881
"9952","Raph1","RAPH1","2","ortholog_one2one",90.6003
"9953","Orc5","ORC5","7","ortholog_one2one",93.3333
"9954","Fbxl8","FBXL8","16","ortholog_one2one",78.6096
"9955","Cks1b","CKS1B","1","ortholog_one2one",100
"9956","Ltb4r2","LTB4R2","14","ortholog_one2one",91.9444
"9957","Prkcsh","PRKCSH","19","ortholog_one2one",86.9318
"9958","Mtus1","MTUS1","8","ortholog_one2one",65.9504
"9959","Adcy4","ADCY4","14","ortholog_one2one",92.1077
"9960","Gfm1","GFM1","3","ortholog_one2one",90.8122
"9961","Pik3c2b","PIK3C2B","1","ortholog_one2one",93.75
"9962","Wdyhv1","NTAQ1","8","ortholog_one2one",81.8182
"9963","Lxn","LXN","3","ortholog_one2one",85.1351
"9964","Adgrd1","ADGRD1","12","ortholog_one2one",78.0731
"9965","Rarres1","RARRES1","3","ortholog_one2one",71.3781
"9966","Znhit6","ZNHIT6","1","ortholog_one2one",72.8261
"9967","Fbxo32","FBXO32","8","ortholog_one2one",96.6197
"9968","Klhl38","KLHL38","8","ortholog_one2one",84.1652
"9969","Ptpn18","PTPN18","2","ortholog_one2one",75.9382
"9970","Anxa13","ANXA13","8","ortholog_one2one",85.8044
"9971","Fam91a1","FAM91A1","8","ortholog_one2one",95.1016
"9972","Unc45a","UNC45A","15","ortholog_one2one",80.3309
"9973","Ripk3","RIPK3","14","ortholog_one2one",60.9053
"9974","Ppp1r15b","PPP1R15B","1","ortholog_one2one",69.01
"9975","Aste1","ASTE1","3","ortholog_one2one",78.869
"9976","Cd28","CD28","2","ortholog_one2one",67.4312
"9977","Mir96","MIR96","7","ortholog_one2one",71.6981
"9978","Mir183","MIR183","7","ortholog_one2one",100
"9979","Ube2h","UBE2H","7","ortholog_one2one",100
"9980","Atp6v1c1","ATP6V1C1","8","ortholog_one2one",98.1675
"9981","Kifap3","KIFAP3","1","ortholog_one2one",97.7301
"9982","Mfsd1","MFSD1","3","ortholog_one2one",88.3621
"9983","Acacb","ACACB","12","ortholog_one2one",88.6029
"9984","Scap","SCAP","3","ortholog_one2one",91.4577
"9985","Nfatc4","NFATC4","14","ortholog_one2one",92.6748
"9986","Ndel1","NDEL1","17","ortholog_one2one",95.942
"9987","Zc3hc1","ZC3HC1","7","ortholog_one2one",85.2295
"9988","Baalc","BAALC","8","ortholog_one2one",82.7586
"9989","Fgl1","FGL1","8","ortholog_one2one",81.5287
"9990","Dram2","DRAM2","1","ortholog_one2one",85.7678
"9991","Fzd6","FZD6","8","ortholog_one2one",83.2158
"9992","Cd37","CD37","19","ortholog_one2one",73.2673
"9993","Hsf4","HSF4","16","ortholog_one2one",86.7886
"9994","Cthrc1","CTHRC1","8","ortholog_one2one",93.8775
"9995","Angptl3","ANGPTL3","1","ortholog_one2one",76.4835
"9996","Elavl3","ELAVL3","19","ortholog_one2one",99.455
"9997","Rnf222","RNF222","17","ortholog_one2one",87.2038
"9998","Rpl26","RPL26","17","ortholog_one2one",100
"9999","Slc25a32","SLC25A32","8","ortholog_one2one",90.1899
"10000","Capzb","CAPZB","1","ortholog_one2one",90.0332
"10001","Cops8","COPS8","2","ortholog_one2one",95.2153
"10002","Ptpn23","PTPN23","3","ortholog_one2one",88.1206
"10003","Nynrin","NYNRIN","14","ortholog_one2one",77.9348
"10004","Gps1","GPS1","17","ortholog_one2one",88.5932
"10005","Iqcj","IQCJ","3","ortholog_one2one",83.6364
"10006","Foxn4","FOXN4","12","ortholog_one2one",80.2303
"10007","Slc6a16","SLC6A16","19","ortholog_one2one",46.6307
"10008","Ddah1","DDAH1","1","ortholog_one2one",93.6842
"10009","Cbln3","CBLN3","14","ortholog_one2one",92.3858
"10010","Atg7","ATG7","3","ortholog_one2one",87.8542
"10011","Ptprh","PTPRH","19","ortholog_one2one",57.2606
"10012","Khnyn","KHNYN","14","ortholog_one2one",79.5827
"10013","Zfp653","ZNF653","19","ortholog_one2one",91.1718
"10014","Bcl10","BCL10","1","ortholog_one2one",90.9871
"10015","Lhfpl3","LHFPL3","7","ortholog_one2one",97.3684
"10016","Krt84","KRT84","12","ortholog_one2one",82.0896
"10017","Ctla4","CTLA4","2","ortholog_one2one",74.8879
"10018","Lrif1","LRIF1","1","ortholog_one2one",70.0662
"10019","Sdr39u1","SDR39U1","14","ortholog_one2one",84.6416
"10020","Csn1s1","CSN1S1","4","ortholog_one2one",24.2812
"10021","Fmr1nb","FMR1NB","X","ortholog_one2one",34.874
"10022","Krt82","KRT82","12","ortholog_one2one",85.4651
"10023","Zpr1","ZPR1","11","ortholog_one2one",90.4139
"10024","Arntl","BMAL1","11","ortholog_one2one",97.3144
"10025","2410004B18Rik","C1orf52","1","ortholog_one2one",86.1111
"10026","Amer3","AMER3","2","ortholog_one2one",65.3846
"10027","Ccdc152","CCDC152","5","ortholog_one2one",76.7717
"10028","Icos","ICOS","2","ortholog_one2one",60.9865
"10029","Cd53","CD53","1","ortholog_one2one",83.105
"10030","Aff2","AFF2","X","ortholog_one2one",88.9937
"10031","Tmprss6","TMPRSS6","22","ortholog_one2one",82.984
"10032","Cma1","CMA1","14","ortholog_one2one",70.3846
"10033","Syde2","SYDE2","1","ortholog_one2one",67.8082
"10034","Arhgef15","ARHGEF15","17","ortholog_one2one",84.3345
"10035","Scyl3","SCYL3","1","ortholog_one2one",77.551
"10036","Ids","IDS","X","ortholog_one2one",84.6014
"10037","Ecsit","ECSIT","19","ortholog_one2one",72.6437
"10038","Nol3","NOL3","16","ortholog_one2one",46.3636
"10039","4931428F04Rik","MATCAP1","16","ortholog_one2one",83.94
"10040","Shc1","SHC1","1","ortholog_one2one",95.1641
"10041","Slc25a35","SLC25A35","17","ortholog_one2one",90.6667
"10042","Myo1h","MYO1H","12","ortholog_one2one",87.8613
"10043","Bud13","BUD13","11","ortholog_one2one",76.9231
"10044","Rangrf","RANGRF","17","ortholog_one2one",88.6487
"10045","Gm25061","RNU6-636P","1","ortholog_one2one",85.0467
"10046","Exoc3l","EXOC3L1","16","ortholog_one2one",78.7551
"10047","Itgb3bp","ITGB3BP","1","ortholog_one2one",64.7727
"10048","Gm24522","RNU6-1012P","12","ortholog_one2one",60.1852
"10049","Nrk","NRK","X","ortholog_one2one",69.7595
"10050","Ctsg","CTSG","14","ortholog_one2one",66.2835
"10051","Psmd11","PSMD11","17","ortholog_one2one",99.763
"10052","Gm24661","RNU6-301P","14","ortholog_one2one",80.7692
"10053","Akr7a5","AKR7L","1","ortholog_one2one",76.5668
"10054","Glp1r","GLP1R","6","ortholog_one2one",91.7927
"10055","E2f4","E2F4","16","ortholog_one2one",92.6829
"10056","Klhl18","KLHL18","3","ortholog_one2one",97.582
"10057","Pard3b","PARD3B","2","ortholog_one2one",84.3724
"10058","Elmo3","ELMO3","16","ortholog_one2one",90.8333
"10059","Mrto4","MRTO4","1","ortholog_one2one",93.3054
"10060","Il2rb","IL2RB","22","ortholog_one2one",58.256
