"","external_gene_name","hsapiens_homolog_associated_gene_name","hsapiens_homolog_chromosome","hsapiens_homolog_orthology_type","hsapiens_homolog_perc_id"
"5827","Arid1a","ARID1A","1","ortholog_one2one",95.6712
"5828","Lmna","LMNA","1","ortholog_one2one",96.5414
"5829","Slc8a3","SLC8A3","14","ortholog_one2one",94.2888
"5830","Sh3bp5","SH3BP5","3","ortholog_one2one",91.9214
"5831","Thy1","THY1","11","ortholog_one2one",69.1358
"5832","Ank1","ANK1","8","ortholog_one2one",89.2501
"5833","1810013L24Rik","C16orf72","16","ortholog_one2one",98.5455
"5834","Plscr4","PLSCR4","3","ortholog_one2one",80.6748
"5835","Fbxo28","FBXO28","1","ortholog_one2one",94.837
"5836","Dennd5b","DENND5B","12","ortholog_one2one",95.3689
"5837","Fetub","FETUB","3","ortholog_one2one",63.6598
"5838","Spdl1","SPDL1","5","ortholog_one2one",73.3553
"5839","Zfp688","ZNF688","16","ortholog_one2one",75.1825
"5840","Angptl1","ANGPTL1","1","ortholog_one2one",93.0612
"5841","Akt1s1","AKT1S1","19","ortholog_one2one",72.8659
"5842","Evl","EVL","14","ortholog_one2one",86.1502
"5843","Jmjd6","JMJD6","17","ortholog_one2one",97.7667
"5844","Tmem163","TMEM163","2","ortholog_one2one",91.3194
"5845","Idnk","IDNK","9","ortholog_one2one",75.5435
"5846","Dgkh","DGKH","13","ortholog_one2one",89.2373
"5847","Rps6ka2","RPS6KA2","6","ortholog_one2one",95.498
"5848","Creb5","CREB5","7","ortholog_one2one",97.2441
"5849","Olfr1500","OR9Q1","11","ortholog_one2one",81.9936
"5850","Ryr2","RYR2","1","ortholog_one2one",97.3822
"5851","Kcnh4","KCNH4","17","ortholog_one2one",89.8821
"5852","Zfp689","ZNF689","16","ortholog_one2one",92
"5853","Acmsd","ACMSD","2","ortholog_one2one",86.9048
"5854","Dffb","DFFB","1","ortholog_one2one",76.1628
"5855","Sympk","SYMPK","19","ortholog_one2one",93.4006
"5856","Nfkb2","NFKB2","10","ortholog_one2one",91.7686
"5857","Trp53bp2","TP53BP2","1","ortholog_one2one",91.0053
"5858","Atf7ip2","ATF7IP2","16","ortholog_one2one",65.4867
"5859","Mettl25","METTL25","12","ortholog_one2one",75
"5860","Lpin2","LPIN2","18","ortholog_one2one",86.4662
"5861","Htt","HTT","4","ortholog_one2one",90.8654
"5862","Cep104","CEP104","1","ortholog_one2one",80.3456
"5863","Plod2","PLOD2","3","ortholog_one2one",90.6332
"5864","Ccdc59","CCDC59","12","ortholog_one2one",70.4167
"5865","Mettl23","METTL23","17","ortholog_one2one",67.1937
"5866","Slc22a15","SLC22A15","1","ortholog_one2one",94.3015
"5867","Pkhd1","PKHD1","6","ortholog_one2one",72.6534
"5868","Itih5","ITIH5","10","ortholog_one2one",77.521
"5869","Baz2a","BAZ2A","12","ortholog_one2one",84.4444
"5870","Slit3","SLIT3","5","ortholog_one2one",94.0249
"5871","Fastkd1","FASTKD1","2","ortholog_one2one",68.6369
"5872","Mex3a","MEX3A","1","ortholog_one2one",96.9231
"5873","Lrrc47","LRRC47","1","ortholog_one2one",84.4113
"5874","Nhlh2","NHLH2","1","ortholog_one2one",97.7778
"5875","Mettl6","METTL6","3","ortholog_one2one",86.1702
"5876","Lima1","LIMA1","12","ortholog_one2one",76.494
"5877","Rab25","RAB25","1","ortholog_one2one",95.7747
"5878","Prr14","PRR14","16","ortholog_one2one",72.8758
"5879","Flii","FLII","17","ortholog_one2one",94.9646
"5880","Lamtor2","LAMTOR2","1","ortholog_one2one",99.2
"5881","Stil","STIL","1","ortholog_one2one",74.4849
"5882","Tpd52","TPD52","8","ortholog_one2one",71.6599
"5883","Tle4","TLE4","9","ortholog_one2one",99.6119
"5884","Tril","TRIL","7","ortholog_one2one",88.3807
"5885","Etfbkmt","ETFBKMT","12","ortholog_one2one",78.8235
"5886","Zfp438","ZNF438","10","ortholog_one2one",63.7845
"5887","Ccnt2","CCNT2","2","ortholog_one2one",87.8285
"5888","Rsph6a","RSPH6A","19","ortholog_one2one",76.8362
"5889","Smco4","SMCO4","11","ortholog_one2one",96.6102
"5890","Mageb16","MAGEB16","X","ortholog_one2one",45.73
"5891","Eaf1","EAF1","3","ortholog_one2one",98.1343
"5892","Degs2","DEGS2","14","ortholog_one2one",86.3777
"5893","Dipk2a","DIPK2A","3","ortholog_one2one",97.6744
"5894","Zeb1","ZEB1","10","ortholog_one2one",86.9293
"5895","Tmem164","TMEM164","X","ortholog_one2one",95.2703
"5896","Apeh","APEH","3","ortholog_one2one",91.3934
"5897","Bop1","BOP1","8","ortholog_one2one",83.1967
"5898","Vwa8","VWA8","13","ortholog_one2one",86.0367
"5899","Gm13420","PRRT1B","9","ortholog_one2one",71.7742
"5900","Sv2b","SV2B","15","ortholog_one2one",94.8755
"5901","Yy1","YY1","14","ortholog_one2one",99.0338
"5902","Tulp3","TULP3","12","ortholog_one2one",68.0435
"5903","Ghdc","GHDC","17","ortholog_one2one",71.8045
"5904","Psat1","PSAT1","9","ortholog_one2one",92.4324
"5905","Slc25a29","SLC25A29","14","ortholog_one2one",88.5621
"5906","Emp2","EMP2","16","ortholog_one2one",75.5814
"5907","Kif5b","KIF5B","10","ortholog_one2one",97.0924
"5908","Il17f","IL17F","6","ortholog_one2one",55.9006
"5909","Cdk5rap1","CDK5RAP1","20","ortholog_one2one",87.2449
"5910","Pank3","PANK3","5","ortholog_one2one",98.9189
"5911","Cox16","COX16","14","ortholog_one2one",84.9057
"5912","Fam186a","FAM186A","12","ortholog_one2one",31.6639
"5913","Ankrd44","ANKRD44","2","ortholog_one2one",92.6805
"5914","Amn1","AMN1","12","ortholog_one2one",76.3566
"5915","Kdr","KDR","4","ortholog_one2one",86.4684
"5916","Tekt5","TEKT5","16","ortholog_one2one",72.3519
"5917","Ube2i","UBE2I","16","ortholog_one2one",100
"5918","Nubp1","NUBP1","16","ortholog_one2one",89.0625
"5919","Larp4","LARP4","12","ortholog_one2one",84.4228
"5920","Dmwd","DMWD","19","ortholog_one2one",92.0301
"5921","Mief2","MIEF2","17","ortholog_one2one",79.7357
"5922","Snta1","SNTA1","20","ortholog_one2one",92.6441
"5923","Cep78","CEP78","9","ortholog_one2one",69.7468
"5924","Trim66","TRIM66","11","ortholog_one2one",84.1518
"5925","Smim1","SMIM1","1","ortholog_one2one",80.7692
"5926","Rhno1","RHNO1","12","ortholog_one2one",68.9362
"5927","S100g","S100G","X","ortholog_one2one",74.6835
"5928","Fbll1","FBLL1","5","ortholog_one2one",89.8089
"5929","Rars","RARS1","5","ortholog_one2one",91.5152
"5930","Tet3","TET3","2","ortholog_one2one",89.1847
"5931","Tvp23a","TVP23A","16","ortholog_one2one",84.6847
"5932","Ammecr1","AMMECR1","X","ortholog_one2one",93.314
"5933","Psd","PSD","10","ortholog_one2one",91.9024
"5934","Slc25a47","SLC25A47","14","ortholog_one2one",87.4194
"5935","Slc9a9","SLC9A9","3","ortholog_one2one",92.3913
"5936","Grpr","GRPR","X","ortholog_one2one",90.1042
"5937","Trub2","TRUB2","9","ortholog_one2one",80.9668
"5938","Stat5b","STAT5B","17","ortholog_one2one",96.6921
"5939","Epc1","EPC1","10","ortholog_one2one",92.8659
"5940","Mitf","MITF","3","ortholog_one2one",94.4867
"5941","Tmem47","TMEM47","X","ortholog_one2one",98.895
"5942","Synj2bp","SYNJ2BP","14","ortholog_one2one",91.0345
"5943","Msantd1","MSANTD1","4","ortholog_one2one",89.2086
"5944","Ubqln1","UBQLN1","9","ortholog_one2one",88.8316
"5945","Zcchc8","ZCCHC8","12","ortholog_one2one",80.677
"5946","Ap1s2","AP1S2","X","ortholog_one2one",90.625
"5947","Chst2","CHST2","3","ortholog_one2one",94.9057
"5948","Ccdc27","CCDC27","1","ortholog_one2one",51.3302
"5949","Bsn","BSN","3","ortholog_one2one",88.6859
"5950","Adam21","ADAM21","14","ortholog_one2one",67.4897
"5951","Med6","MED6","14","ortholog_one2one",95.1219
"5952","Pdzk1ip1","PDZK1IP1","1","ortholog_one2one",51.9337
"5953","Hsf1","HSF1","8","ortholog_one2one",84.7458
"5954","Ubqln4","UBQLN4","1","ortholog_one2one",92.7852
"5955","Wwc1","WWC1","5","ortholog_one2one",92.3007
"5956","Hdac6","HDAC6","X","ortholog_one2one",78.6771
"5957","Rpl27a","RPL27A","11","ortholog_one2one",97.2973
"5958","Ncl","NCL","2","ortholog_one2one",82.744
"5959","Deup1","DEUP1","11","ortholog_one2one",80.6988
"5960","Emilin2","EMILIN2","18","ortholog_one2one",72.5326
"5961","Zbtb10","ZBTB10","8","ortholog_one2one",88.5017
"5962","Fbrs","FBRS","16","ortholog_one2one",94.898
"5963","Ciita","CIITA","16","ortholog_one2one",68.3983
"5964","Cyp4x1","CYP4X1","1","ortholog_one2one",71.2032
"5965","Colq","COLQ","3","ortholog_one2one",90.5908
"5966","Sfmbt2","SFMBT2","10","ortholog_one2one",69.3333
"5967","Ttc9","TTC9","14","ortholog_one2one",89.9543
"5968","Ssr2","SSR2","1","ortholog_one2one",90.8108
"5969","Map3k9","MAP3K9","14","ortholog_one2one",95.1818
"5970","Zfp704","ZNF704","8","ortholog_one2one",64.841
"5971","Rab18","RAB18","10","ortholog_one2one",96.2264
"5972","Mfsd11","MFSD11","17","ortholog_one2one",93.0958
"5973","Paip1","PAIP1","5","ortholog_one2one",95.2479
"5974","Fbxl15","FBXL15","10","ortholog_one2one",96.3333
"5975","Capn2","CAPN2","1","ortholog_one2one",93.8571
"5976","Srd5a3","SRD5A3","4","ortholog_one2one",77.8788
"5977","Wars","WARS1","14","ortholog_one2one",88.3576
"5978","Ranbp2","RANBP2","2","ortholog_one2one",87.2257
"5979","Dag1","DAG1","3","ortholog_one2one",93.3931
"5980","Gna14","GNA14","9","ortholog_one2one",96.9014
"5981","Vangl1","VANGL1","1","ortholog_one2one",95.057
"5982","Rgcc","RGCC","13","ortholog_one2one",84.6715
"5983","Cuedc2","CUEDC2","10","ortholog_one2one",87.6761
"5984","Mkx","MKX","10","ortholog_one2one",88.7006
"5985","Plekhg2","PLEKHG2","19","ortholog_one2one",72.0146
"5986","Naa16","NAA16","13","ortholog_one2one",88.1944
"5987","Slc36a4","SLC36A4","11","ortholog_one2one",88.6
"5988","Tmem175","TMEM175","4","ortholog_one2one",81.7635
"5989","Odad2","ODAD2","10","ortholog_one2one",85.4388
"5990","Pag1","PAG1","8","ortholog_one2one",79.2541
"5991","Rbms2","RBMS2","12","ortholog_one2one",89.295
"5992","Dgat1","DGAT1","8","ortholog_one2one",84.5382
"5993","Nicn1","NICN1","3","ortholog_one2one",89.2019
"5994","Tex44","TEX44","2","ortholog_one2one",31.5094
"5995","Map3k19","MAP3K19","2","ortholog_one2one",52.0132
"5996","Wbp4","WBP4","13","ortholog_one2one",78.1915
"5997","Mpp7","MPP7","10","ortholog_one2one",92.5347
"5998","Ppig","PPIG","2","ortholog_one2one",93.3511
"5999","Usp2","USP2","11","ortholog_one2one",87.8837
"6000","Gkap1","GKAP1","9","ortholog_one2one",87.7049
"6001","Nfkb1","NFKB1","4","ortholog_one2one",86.8177
"6002","Tmem165","TMEM165","4","ortholog_one2one",91.9505
"6003","Elf1","ELF1","13","ortholog_one2one",89.7059
"6004","Tenm2","TENM2","5","ortholog_one2one",98.6257
"6005","Mcm3","MCM3","6","ortholog_one2one",92.8571
"6006","Wdr25","WDR25","14","ortholog_one2one",78.8785
"6007","Fbxl6","FBXL6","8","ortholog_one2one",80.1869
"6008","Mdfic2","MDFIC2","3","ortholog_one2one",81.4815
"6009","Ccdc138","CCDC138","2","ortholog_one2one",77.2059
"6010","Dmtf1","DMTF1","7","ortholog_one2one",95.138
"6011","Mtr","MTR","1","ortholog_one2one",92.0192
"6012","Zswim8","ZSWIM8","10","ortholog_one2one",97.2162
"6013","Foxm1","FOXM1","12","ortholog_one2one",80.4491
"6014","Begain","BEGAIN","14","ortholog_one2one",62.2573
"6015","Edar","EDAR","2","ortholog_one2one",91.5179
"6016","Cyp4b1","CYP4B1","1","ortholog_one2one",84.9315
"6017","Mgat5b","MGAT5B","17","ortholog_one2one",91.2879
"6018","Mfsd13a","MFSD13A","10","ortholog_one2one",88.632
"6019","Dip2b","DIP2B","12","ortholog_one2one",98.0305
"6020","Ppfia2","PPFIA2","12","ortholog_one2one",98.8067
"6021","Resf1","RESF1","12","ortholog_one2one",50.7561
"6022","Pcnx","PCNX1","14","ortholog_one2one",90.8703
"6023","Kif27","KIF27","9","ortholog_one2one",79.0531
"6024","2310034G01Rik","C10orf95","10","ortholog_one2one",55.5024
"6025","Actr1a","ACTR1A","10","ortholog_one2one",100
"6026","Trp73","TP73","1","ortholog_one2one",89.0282
"6027","Vps13a","VPS13A","9","ortholog_one2one",84.5231
"6028","Top3a","TOP3A","17","ortholog_one2one",86.7398
"6029","Smchd1","SMCHD1","18","ortholog_one2one",86.5969
"6030","Tex52","TEX52","12","ortholog_one2one",65.2597
"6031","Dexi","DEXI","16","ortholog_one2one",94.7368
"6032","4833420G17Rik","C5orf34","5","ortholog_one2one",74.8044
"6033","Dguok","DGUOK","2","ortholog_one2one",73.6462
"6034","Coq4","COQ4","9","ortholog_one2one",79.6992
"6035","Eif4a2","EIF4A2","3","ortholog_one2one",100
"6036","Gata1","GATA1","X","ortholog_one2one",85.9564
"6037","Zfp36","ZFP36","19","ortholog_one2one",85.5799
"6038","Med29","MED29","19","ortholog_one2one",92.4623
"6039","Wac","WAC","10","ortholog_one2one",95.2012
"6040","Sf3b1","SF3B1","2","ortholog_one2one",100
"6041","Fabp5","FABP5","8","ortholog_one2one",80
"6042","St7","ST7","7","ortholog_one2one",99.3068
"6043","Ccdc173","CFAP210","2","ortholog_one2one",74.9543
"6044","Nlrp12","NLRP12","19","ortholog_one2one",72.7704
"6045","2210016F16Rik","C9orf64","9","ortholog_one2one",77.2189
"6046","Tmem267","TMEM267","5","ortholog_one2one",71.0084
"6047","Paf1","PAF1","19","ortholog_one2one",98.1308
"6048","Sh3rf3","SH3RF3","2","ortholog_one2one",81.6629
"6049","Ccl28","CCL28","5","ortholog_one2one",61.5385
"6050","Slc27a4","SLC27A4","9","ortholog_one2one",92.224
"6051","Fabp4","FABP4","8","ortholog_one2one",90.9091
"6052","Actn2","ACTN2","1","ortholog_one2one",99.217
"6053","Dlk1","DLK1","14","ortholog_one2one",85.1948
"6054","Amt","AMT","3","ortholog_one2one",88.8337
"6055","Ndc80","NDC80","18","ortholog_one2one",83.9564
"6056","Paqr8","PAQR8","6","ortholog_one2one",94.0678
"6057","Car5b","CA5B","X","ortholog_one2one",89.2744
"6058","Myadm","MYADM","19","ortholog_one2one",84.375
"6059","Smcr8","SMCR8","17","ortholog_one2one",89.9465
"6060","Efhc1","EFHC1","6","ortholog_one2one",83.4877
"6061","Gls2","GLS2","12","ortholog_one2one",94.3522
"6062","Chrdl1","CHRDL1","X","ortholog_one2one",89.7092
"6063","Tcta","TCTA","3","ortholog_one2one",63.1579
"6064","Stat5a","STAT5A","17","ortholog_one2one",85.9473
"6065","Atf1","ATF1","12","ortholog_one2one",91.4498
"6066","Akap13","AKAP13","15","ortholog_one2one",73.5147
"6067","Phospho2","PHOSPHO2","2","ortholog_one2one",80.4979
"6068","Pde6d","PDE6D","2","ortholog_one2one",98
"6069","Fat3","FAT3","11","ortholog_one2one",92.6235
"6070","Slc39a8","SLC39A8","4","ortholog_one2one",88.7446
"6071","Ddr1","DDR1","6","ortholog_one2one",93.8529
"6072","Coq10b","COQ10B","2","ortholog_one2one",83.4711
"6073","Hmgcs1","HMGCS1","5","ortholog_one2one",94.6154
"6074","Urm1","URM1","9","ortholog_one2one",92.0792
"6075","Tram2","TRAM2","6","ortholog_one2one",90
"6076","Nim1k","NIM1K","5","ortholog_one2one",91.5138
"6077","Rhoa","RHOA","3","ortholog_one2one",99.4819
"6078","Homer1","HOMER1","5","ortholog_one2one",93.7838
"6079","Cbfa2t2","CBFA2T2","20","ortholog_one2one",96.2963
"6080","Adck5","ADCK5","8","ortholog_one2one",80.5842
"6081","Tshb","TSHB","1","ortholog_one2one",84.7826
"6082","Acss3","ACSS3","12","ortholog_one2one",89.8827
"6083","Sugt1","SUGT1","13","ortholog_one2one",86.3095
"6084","Rab3gap1","RAB3GAP1","2","ortholog_one2one",92.3077
"6085","Stra6","STRA6","15","ortholog_one2one",73.7313
"6086","Mat2b","MAT2B","5","ortholog_one2one",93.4132
"6087","Fabp12","FABP12","8","ortholog_one2one",80.303
"6088","Cltrn","CLTRN","X","ortholog_one2one",84.6847
"6089","Rps6ka1","RPS6KA1","1","ortholog_one2one",93.9271
"6090","Prune2","PRUNE2","9","ortholog_one2one",67.9961
"6091","Samd4b","SAMD4B","19","ortholog_one2one",97.8166
"6092","Fmr1","FMR1","X","ortholog_one2one",96.1965
"6093","Spryd4","SPRYD4","12","ortholog_one2one",85.0242
"6094","Mip","MIP","12","ortholog_one2one",93.1559
"6095","Impa1","IMPA1","8","ortholog_one2one",86.2816
"6096","Sipa1l1","SIPA1L1","14","ortholog_one2one",95.8474
"6097","Septin10","SEPTIN10","2","ortholog_one2one",80.0885
"6098","Rfc4","RFC4","3","ortholog_one2one",82.7027
"6099","Cops7b","COPS7B","2","ortholog_one2one",97.7273
"6100","Denn2b","DENND2B","11","ortholog_one2one",93.2981
"6101","Sec14l1","SEC14L1","17","ortholog_one2one",94.1586
"6102","Sowahc","SOWAHC","2","ortholog_one2one",72.8516
"6103","Lin7a","LIN7A","12","ortholog_one2one",99.5708
"6104","Bank1","BANK1","4","ortholog_one2one",66.9221
"6105","Rasal2","RASAL2","1","ortholog_one2one",96.5008
"6106","Adipoq","ADIPOQ","3","ortholog_one2one",82.1862
"6107","Myf5","MYF5","12","ortholog_one2one",89.4118
"6108","Sufu","SUFU","10","ortholog_one2one",97.5258
"6109","St6gal1","ST6GAL1","3","ortholog_one2one",79.9007
"6110","Myf6","MYF6","12","ortholog_one2one",95.4545
"6111","Cpsf1","CPSF1","8","ortholog_one2one",95.3103
"6112","Klhl23","KLHL23","2","ortholog_one2one",97.1326
"6113","Ptprq","PTPRQ","12","ortholog_one2one",86.7391
"6114","Fzd8","FZD8","10","ortholog_one2one",96.9343
"6115","Gjd4","GJD4","10","ortholog_one2one",50.8242
"6116","Ccny","CCNY","10","ortholog_one2one",98.2405
"6117","Cercam","CERCAM","9","ortholog_one2one",83.7838
"6118","Masp1","MASP1","3","ortholog_one2one",89.3588
"6119","Sycp1","SYCP1","1","ortholog_one2one",73.2125
"6120","Hmmr","HMMR","5","ortholog_one2one",68.262
"6121","Otogl","OTOGL","12","ortholog_one2one",87.4409
"6122","Cetn1","CETN1","18","ortholog_one2one",90.6977
"6123","Colec12","COLEC12","18","ortholog_one2one",92.3181
"6124","Nudcd2","NUDCD2","5","ortholog_one2one",99.3631
"6125","Dmpk","DMPK","19","ortholog_one2one",86.2124
"6126","Shmt1","SHMT1","17","ortholog_one2one",91.2134
"6127","Jmy","JMY","5","ortholog_one2one",87.3856
"6128","Thoc1","THOC1","18","ortholog_one2one",96.1948
"6129","P4ha1","P4HA1","10","ortholog_one2one",95.3184
"6130","Gsta3","GSTA5","6","ortholog_one2one",72.8507
"6131","Capn3","CAPN3","15","ortholog_one2one",93.4227
"6132","Rtp4","RTP4","3","ortholog_one2one",42.5703
"6133","Pan3","PAN3","13","ortholog_one2one",94.5885
"6134","Rtp2","RTP2","3","ortholog_one2one",77.6371
"6135","Slc11a2","SLC11A2","12","ortholog_one2one",88.5563
"6136","Bcl6","BCL6","3","ortholog_one2one",94.6252
"6137","Trim8","TRIM8","10","ortholog_one2one",97.6407
"6138","","SNORD113-4","14","ortholog_one2one",68
"6139","Heatr1","HEATR1","1","ortholog_one2one",83.8544
"6140","Zranb3","ZRANB3","2","ortholog_one2one",77.8298
"6141","Gcnt1","GCNT1","9","ortholog_one2one",85.0467
"6142","Dclk1","DCLK1","13","ortholog_one2one",96.4286
"6143","Hacl1","HACL1","3","ortholog_one2one",86.9191
"6144","Rab10","RAB10","2","ortholog_one2one",100
"6145","Lpp","LPP","3","ortholog_one2one",89.3964
"6146","Rfk","RFK","9","ortholog_one2one",93.5484
"6147","Gpx1","GPX1","3","ortholog_one2one",85.5721
"6148","Kif3c","KIF3C","2","ortholog_one2one",94.8492
"6149","Arl3","ARL3","10","ortholog_one2one",98.3516
"6150","Islr","ISLR","15","ortholog_one2one",86.4486
"6151","Chordc1","CHORDC1","11","ortholog_one2one",95.4683
"6152","Sfxn2","SFXN2","10","ortholog_one2one",89.1304
"6153","Ccng1","CCNG1","5","ortholog_one2one",92.517
"6154","Asxl2","ASXL2","2","ortholog_one2one",81.1679
"6155","Usp14","USP14","18","ortholog_one2one",96.5517
"6156","Wbp1l","WBP1L","10","ortholog_one2one",83.6364
"6157","Bhmt2","BHMT2","5","ortholog_one2one",85.6749
"6158","Dhrs7b","DHRS7B","17","ortholog_one2one",78.0186
"6159","Klhl25","KLHL25","15","ortholog_one2one",94.9066
"6160","Dmgdh","DMGDH","5","ortholog_one2one",89.298
"6161","Slc39a4","SLC39A4","8","ortholog_one2one",70.4545
"6162","Gmfg","GMFG","19","ortholog_one2one",93.662
"6163","Clec16a","CLEC16A","16","ortholog_one2one",90.8301
"6164","Tmem11","TMEM11","17","ortholog_one2one",97.3684
"6165","","","7","ortholog_one2one",69.7248
"6166","Actg2","ACTG2","2","ortholog_one2one",100
"6167","Mcu","MCU","10","ortholog_one2one",96
"6168","Natd1","NATD1","17","ortholog_one2one",92.7273
"6169","Rgs6","RGS6","14","ortholog_one2one",91.8812
"6170","Pcsk5","PCSK5","9","ortholog_one2one",81.6729
"6171","Zfp131","ZNF131","5","ortholog_one2one",94.0226
"6172","Rock1","ROCK1","18","ortholog_one2one",96.6027
"6173","Btd","BTD","3","ortholog_one2one",83.3648
"6174","Septin9","SEPTIN9","17","ortholog_one2one",90.3945
"6175","Mob4","MOB4","2","ortholog_one2one",100
"6176","Six5","SIX5","19","ortholog_one2one",87.2045
"6177","Suv39h1","SUV39H1","X","ortholog_one2one",93.9467
"6178","Prkcg","PRKCG","19","ortholog_one2one",98.9957
"6179","Rgp1","RGP1","9","ortholog_one2one",96.9309
"6180","Ppp1r12a","PPP1R12A","12","ortholog_one2one",93.8775
"6181","Vps28","VPS28","8","ortholog_one2one",98.6425
"6182","","","7","ortholog_one2one",99.2701
"6183","Dgkq","DGKQ","4","ortholog_one2one",81.2634
"6184","Nrip2","NRIP2","12","ortholog_one2one",62.963
"6185","Olfm4","OLFM4","13","ortholog_one2one",66.5427
"6186","Letmd1","LETMD1","12","ortholog_one2one",80
"6187","Ndst2","NDST2","10","ortholog_one2one",96.4892
"6188","Akip1","AKIP1","11","ortholog_one2one",71.2264
"6189","Cep43","CEP43","6","ortholog_one2one",84.7118
"6190","Dis3l2","DIS3L2","2","ortholog_one2one",86.086
"6191","Was","WAS","X","ortholog_one2one",86.1538
"6192","Wrap73","WRAP73","1","ortholog_one2one",87.8788
"6193","Cacng7","CACNG7","19","ortholog_one2one",100
"6194","Arsb","ARSB","5","ortholog_one2one",78.0899
"6195","Lrfn1","LRFN1","19","ortholog_one2one",96.0835
"6196","Stambp","STAMBP","2","ortholog_one2one",83.4906
"6197","Fmr1nb","FMR1NB","X","ortholog_one2one",34.0336
"6198","Fbxo46","FBXO46","19","ortholog_one2one",91.3764
"6199","Csrnp2","CSRNP2","12","ortholog_one2one",91.9476
"6200","Tprgl","TPRG1L","1","ortholog_one2one",92.8571
"6201","Cyp17a1","CYP17A1","10","ortholog_one2one",66.8639
"6202","Map2k3","MAP2K3","17","ortholog_one2one",96.5418
"6203","BC051019","C11orf16","11","ortholog_one2one",61.4428
"6204","Tonsl","TONSL","8","ortholog_one2one",76.5224
"6205","Lhfpl2","LHFPL2","5","ortholog_one2one",86.036
"6206","Greb1l","GREB1L","18","ortholog_one2one",90.9043
"6207","Ascl3","ASCL3","11","ortholog_one2one",68.3908
"6208","Bicd1","BICD1","12","ortholog_one2one",95.5897
"6209","Borcs7","BORCS7","10","ortholog_one2one",96.1905
